Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=08f1a200826ddeda,[실내배송로봇 연구개발] - Computer Vision & Machine learning Engineer,,,개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항... Object pose estimation개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항]- CUDA 프로그래밍 개발 경험...
https://kr.indeed.com/viewjob?jk=0a39abf102694c6a,JAVA 개발자 (신입/연봉 2600만),,,ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>MiPlatform|인터넷·IT·통신·모바일·게임>웹프로그래머...
https://kr.indeed.com/viewjob?jk=053378a070533ffc,DBA,,,"경험이 있으신 분 MySQL 모니터링 및 트러블 슈팅 경험이 있으신 분 스크립트 언어 사용이 가능하신 분 ( Python, Shell 등) [우대요건] Kubernetes 환경 경험이 있으신 분 부하테스트를 즐겨하시는 분 긍정..."
https://kr.indeed.com/viewjob?jk=22ffe020e40de675,[포티투마루] 인공지능(AI) 개발자 전 부문,,,인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=53123195365ac509,Validation Manager (CSS 모형),,,SQL|마케팅·광고·홍보·조사>조사·분석·통계>통계·SAS|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=69a5690f8a4ca470,Software Engineer (소프트웨어 개발자),,,"대졸 이상2. C/C++, C#, Python 등의 언어로 소프트웨어 개발... 용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W 엔지니어|인터..."
https://kr.indeed.com/viewjob?jk=4a0a7b36dbc554f9,Quantitative Research Intern,,,languages (C++ and Python preferred) Able... 예정자 우수한 학업 성적 프로그래밍 언어에 익숙한 분 (C++ 및 Python 선호) 영어로 의사소통이 가능하신 분 글로벌 금융 시장에 대해 배우려는...
https://kr.indeed.com/viewjob?jk=4a3d80c0677225a6,[실내배송로봇 연구개발] - Robotics Software Engineer,,,로보틱스 기술 분야에 대한 이해 및 개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항]- 실내 자율 주행 개발 프로젝트 수행... 개발 경험- C / C++ or Python 이해 및 개발 능숙[우대사항...
https://kr.indeed.com/viewjob?jk=e91b5984e7f5d3fd,"데이터베이스개발자, 웹개발 신입/경력 정규직",,"연봉 36,000,000원 - 60,000,000원","개발자 ㆍCss/html 등 웹디자인 관련 유경험자 ㆍ자바스크립트, Python, C++, 닷넷 등 ㆍNode, Selenium, electron... 관련 유경험자ㆍ자바스크립트, Python, C++, 닷넷 등 ㆍNode..."
https://kr.indeed.com/viewjob?jk=016de9bb83a8032d,JR0186078 AI Research Engineer Intern,,,"architectures, and optimization strategiesProgramming skills with Python/C++Experience working with one or more deep learning..."
https://kr.indeed.com/viewjob?jk=d5135980c5cda18d,시스템 운영(SE),,,"등 클라우드 시스템 구축 및 운영 경험자 우대사항■ 쉘 스크립트 언어 (Bash, PowerShell, Python 등) 사용 가능자■ Jenkins, Terraform 등 CI툴 구축/운영 경험■ 게임 서비스 운영 경험자..."
https://kr.indeed.com/viewjob?jk=df228c302c3c8f9b,서버개발자(벡앤드) 정규직,,"연봉 40,000,000원 - 50,000,000원",시스템 개발 [자격요건]• 경력사항: 경력(3년 이상 7년 이하)• 학력사항: 학력무관• 중상급 이상의 Python 또는 JavaScript 언어 활용 가능자• Django 또는 Node.js rest framework에...
https://kr.indeed.com/viewjob?jk=d3b773e9e01cfbc8,DevSecOps 엔지니어,,,"프라인의 보안 점검 자동화 구현 자격요건 AWS 환경에서 보안 환경을 구축하거나 운영해본 경험이 있으신 분 Python, Go 등 하나 이상의 프로그래밍 언어에 익숙한 분 우대사항 침해 사고에 대응하는 프로세스 또는 보안 이벤..."
https://kr.indeed.com/viewjob?jk=4a5738febf355646,"[한국축산데이터] 백엔드 개발자, 프론트엔드 개발자, 엔지니어, AI연구원 (신입/경력)",,,개발자 (Spring)백엔드 개발자( Python)백엔드 개발자(NestJS... 당업무]- 농장 전산 관리 프로덕트 (팜스플랜 매니저) 백엔드 개발 ( Python)[담당업무]- 가축 헬스케어 프로덕트 (팜스플랜) 백엔드 개발 인터...
https://kr.indeed.com/viewjob?jk=3c1c5dc51d08cf18,Web / Spring Framework 개발자,,,게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=0399dadecd8188b8,4. 인프라개발팀 백엔드 개발자,,,인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>AWS|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=34d49641791b538a,"[연구소] 신입 개발자 (python/java, 웹개발 등)",,,"연구소] 신입 개발자 모집합니다( python/java, 웹개발 등) 모집부... 바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)"
https://kr.indeed.com/viewjob?jk=cc7b52117054782e,웹보드(고스톱/포커)게임FDS 데이터 분석 전문가 (신입),,,"색과 인사이트 도출이 가능한 분 - 합리적인 커뮤니케이션을 통해 원활한 협업이 가능한 분 우대사항 - python, sql 등을 통한 데이터 분석 경험이 있는 분 - 데이터 분석을 전공하신 분 모집기간 채용시 마감..."
https://kr.indeed.com/viewjob?jk=e3f3b7e2103d9bc7,"웹개발, 백엔드 외 신입/경력 정규직",,"연봉 40,000,000원 - 50,000,000원",로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP
https://kr.indeed.com/viewjob?jk=9e154b5b00d09b31,Software Engineer - Python and K8s,,,"we are building a new community around Python opscode for open source applications... who enjoy Python, have a passion..."
https://kr.indeed.com/viewjob?jk=c4145dce440c02f8,[전문연구요원 신규편입/전직] SW Engineer/Backend/Frontend 개발자,,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능...
https://kr.indeed.com/viewjob?jk=2642a83874ea6bab,"영상처리, 컴퓨터 비전 전문가 (신입/경력)",,"연봉 30,000,000원 - 35,000,000원","인원 [담당업무] Python, C++, MFC, C를 이용하여 - OpenCV 로 Visual SLAM 개발- MFC, Python을 이용하여 GUI... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=872035f47cfd4850,자산운용팀 전략/리스크팀 퀀트(겨울방학 인턴),,,공자의 경우 관련 과목 12학점 이상 이수 - Microsoft 엑셀 능숙자 선택 사항 (평가 가산점) - Python 또는 VBA 등 코딩 Skill 보유 - 관련 업종에서 2개월 이상 인턴쉽 또는 근무 경력 보유 - 관련...
https://kr.indeed.com/viewjob?jk=c0574107a4de85c1,로데슈바르즈코리아 연구소 개발자,,,"소프트웨어 개발 혹은 시스템 통합 경험을 보유하신 분으로 경력 1년 ~ 3년ㆍ프로그래밍 언어 C/C++, Pythonㆍ적극적으로 동료들과 소통하고 책임감이 있는 분ㆍ새로운 기술 습득에 열정이 있으신 분ㆍ비지니스 수준의 영어..."
https://kr.indeed.com/viewjob?jk=3544467a7b64376f,[전문연구요원] 의료영상 리서치 엔지니어 정규직,,,"학력무관직무기술: VISUALC++, 응용프로그래밍, C·C++, Python, AI개발 2 명 근무조건 고용형태: 정규직(수습기간3개월)근무부서... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=b40a09bb26c18930,"S/W개발자, H/W개발자, 기구설계 전문가",,"연봉 30,000,000원 - 100,000,000원","집부문 담당업무 자격요건 인원 S/W개발자H/W개발자기구설계직 [담당업무][S/W 개발]- C, C++, Python 프로그래밍 가능- 영상 처리, 컴퓨터 비전, 머신러닝, 비디오 스트리밍 관련 개발 경력 보유- OpenCV..."
https://kr.indeed.com/viewjob?jk=ec5c7ccd76639120,[외국계 스타트업 미소] Data Analyst,,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/viewjob?jk=6328149f549ead92,"[신입,경력] 영상 인식 알고리즘 개발자",,,"1) 주요 업무 분야 : 머신 비젼, 영상 처리, 딥러닝 알고리즘 2) 사용 언어 : C, C++, Python 3) TensorFlow, Deep Learning 관련 지식 보유자 우대 4) Vision, Image..."
https://kr.indeed.com/viewjob?jk=c04680232735292a,가상자산 트레이딩 / 시스템 개발자,,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 금융·보험·증권>투자·분석·증권·외환>자산관리|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++
https://kr.indeed.com/viewjob?jk=d3a87d29ecd0fdac,NAVER Cloud 사내 플랫폼 운영,,,"Network관련 기초 지식을 보유하고 계신 분 - script ( Python, Html, javascript, Linux shell 중 1개이상... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=7fe0c284fbf4045f,CRM 및 마케팅 데이터분석 담당자 - 국내 대기업 계열사,,,"역량 (SQL 및 SAS, R, Python 등) - 통계 지식 보유 및... 경력자- 대용량 데이터 분석 툴 활용 역량 (SQL 및 SAS, R, Python 등)- 통계 지식 보유 및 데이터 모델링 가능자 우대- CRM 업무..."
https://kr.indeed.com/viewjob?jk=a389c335cf355339,"[대기업] 클라우드/IoT 플랫폼, 솔루션 개발",,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>사물인터넷(IoT...
https://kr.indeed.com/viewjob?jk=9cf0cfc08a28f815,[쿠키런 : 마녀의성] 데이터 분석가,,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>데이터분석|인터넷·IT·통신·모바일·게임>ERP...
https://kr.indeed.com/viewjob?jk=67d71b8582529090,Network Engineer,,,전공 우대이런 경험이 있다면더욱 좋습니다.- (우대) 클라우드 및 네트워크 관련 자격증 보유자- (우대) Python/Shell script 가능자 인터넷·IT·통신·모바일·게임>네트워크·서버·보안>네트워크구축·운영·관리...
https://kr.indeed.com/viewjob?jk=531dd22fe47e7b4e,[펜타시큐리티] 보안S/W 개발자 (웹/인증/DB/클라우드/신기술),,,인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷...
https://kr.indeed.com/viewjob?jk=5b6d5ee7a759eea6,AI컨택센터 상품 개발 전문가,,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=f4078127b83d2e57,머신러닝/딥러닝 서비스 기획/개발 담당자,,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA
https://kr.indeed.com/viewjob?jk=a27cd33cb789697d,[NHN] HR,,,"꼼꼼하고 책임감 강한 분 - 일에 대한 열정이 있는 분 - 데이터 분석에 대한 지식이 있는 분 ( Python, R 등) * 신입사원의 경우 전형상 별도심사가 진행될 수 있으며, 정규직 전환형 인턴사원으로 입사하게..."
https://kr.indeed.com/viewjob?jk=296d5db2e1305518,2022년 3월 생산기술/설비기술/제조지능화 신입사원 수시,,,"우대사항] - 프로그래밍 언어( Python, Unity, C++ 등) 가능... 영어/중국어) [주요수행업무] 1. 자동보정/고장예지 솔루션 개발 - Python/R 활용 알고리즘 개발 & 시각화 - 빅데이터 & 통계적 기법 활용..."
https://kr.indeed.com/viewjob?jk=a8ed2e9b780a30fb,[대형증권사] IT개발(Front-end),,,통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/viewjob?jk=5882d75839522aa0,Django 서버 개발자 - 대전연구소,,,AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝
https://kr.indeed.com/viewjob?jk=efb982c660c783ba,백엔드 경력 정규직,,"연봉 30,000,000원 - 35,000,000원",대학교(4년)졸업• 전공계열: 공학계열[다루는 프로그래밍 언어]• Python Django 또는 JAVA Spring[필수조건 (아래 조건 중 최소... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=bb52e43ab94fcbb5,"협동로봇, 공정엔지니어, PLC 외 신입 정규직",,"연봉 25,000,000원 - 30,000,000원","당업무 자격요건 인원 하단 업무 참조 [자격요건]학력사항: 학력무관 1 명 ㅇ 협동로봇 티칭 및 교육 - Python, ROS, C# 등 프로그래밍 및 교육 - PLC, HMI 프로그래밍 및 교육 ㅇ 협동로봇 실습장비와 자동..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트 ART,,,3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험 Electronic...
https://kr.indeed.com/viewjob?jk=35aaf18d4b4cfafe,Student Training in Engineering Program (STEP) 2022,,,"Science or a related field. Programming experience in Java, Python, C... C++. Ability to complete a 10-12 week program..."
https://kr.indeed.com/viewjob?jk=891485cc2a8e6779,인공지능 솔루션 (AI Solution) 개발,,,Detection 등) 개발 경험• Python Library 사용 경험... 그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI...
https://kr.indeed.com/viewjob?jk=a879247b8ea40ef8,2022년 3월 경력사원 (기획/에너지기술/생산기술/구매/SCM),,,"일어 SJPT 7급 이상) -CPIM, CSCP等 관련 자격 소지자 -Programming Language( Python 등) 와 Data Science & Engineering 역량 보유자 주요수행업무 -협력사의 Pain..."
https://kr.indeed.com/viewjob?jk=f4e772a56254e105,ML Modeler,,,통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL
https://kr.indeed.com/viewjob?jk=a692f83229bd339f,Datacenter Engineer,,,"Base Operating System Install • Some experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp, nfs..."
https://kr.indeed.com/viewjob?jk=54caf3a3d845ffa3,[DI팀] 기계학습 Engineer (개인화 및 추천),,,용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=717bf432397b3109,Data Engineer (Platform),,,모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>데이터분석|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=a2f76d5c3e19671d,[해외취업] 휴대폰 Refurbish 전문회사 IT소프트웨어 개발자,,"연봉 35,360,000원","Richardson : 근무지역 직원수 300명 모집 포지션 : IT소프트웨어 개발자 - VBA, VB6.0, Python - SQL (MS SQL) - Network - Java 급여 - 시간당 14불 기타..."
https://kr.indeed.com/viewjob?jk=3415a2ec10f41d98,[램플코딩학원] 온오프라인 코딩 강사,,"시급 40,000원","우대사항]ㆍ전공계열: 공학계열(컴퓨터공학, 소프트웨어공학, 시스템공학)ㆍ자격증: 정보처리기사ㆍC언어, Python 가능자ㆍ아두이노 로봇 강의 가능자 우대ㆍ자격증반/대회반 교육 경력자 우대 00 명 근무조건 고용형태: 계약직..."
https://kr.indeed.com/viewjob?jk=c510cc0555a1db71,"(보충역)웹 프로그래머 및 웹엔지니어, APP 개발자",,"연봉 26,000,000원 - 28,000,000원","당업무)-웹 프로그래머 및 웹엔지니어, APP 개발(자격요건)-HDjago, React Framework, Python 사용 가능자-보충역(우대사항)-컴퓨터/시스템 공학 전공/공학계열-정보처리기사/정보처리산업기사 자격증 보유..."
https://kr.indeed.com/viewjob?jk=22cd969d8399e6a3,1분기 게임 클라이언트 개발자 (신입/경력),,,"분 * C/C++, C#, Swift, Objective C, Kotlin, Java, JavaScript, Python, Go.새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분게임엔진 사용 경험..."
https://kr.indeed.com/viewjob?jk=ae2345924b218c15,웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #js #FullStack #모바일,,"연봉 30,000,000원 - 60,000,000원","데이터 수집, 분석 및 가공 에 관련된 프로그램 개발 ( Python) REST API개발( Python)# 우대사항 javascript 개발경험 필수 python 개발 유경험자 우대 Android, iOS 개발 유경험자 우대..."
https://kr.indeed.com/viewjob?jk=5162107e03dcb346,[정규직] 5G 관련 프로그래머,,,"Go Lang, C, Python 프로그램개발5G 통신 Core 개발 및 구축[지원자격] -프로그램 및 무선분야에 관심이 많은 자리눅스 운영체계에서 C, C++, Java, Go Lang, Python 등 두 가지 이상 언어..."
https://kr.indeed.com/viewjob?jk=8c8c96a3ffac77f8,데이터 엔지니어 경력 정규직,,"연봉 60,000,000원 - 70,000,000원","Redshift, Snowflake 등) 설계, 개발, 운영 경험• Python/R/dbt, Kafka/Airflow 등을 사용하여 데이터 전처리를... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=68d62221f2d26c0e,(주)웨이브웨어 2021 년도 신입사원 (프로그래머),,"연봉 25,000,000원 - 30,000,000원","유경험자 - keras/theano/tensorflow 유경험자 - python, java 유경험자 - lwjgl/jogl 을 이용한 OpenGL... tensorflow 유경험자 - python, java 유경험자..."
https://kr.indeed.com/viewjob?jk=3b7dbdf85a326a6d,국내 대기업 - AI 및 딥러닝 관련 경력자,,,"관련 전문 지식 있는 분 - Python 또는 Scala, JAVA 활용... 레임워크 활용 역량 좋은 분- 자연어처리 관련 전문 지식 있는 분- Python 또는 Scala, JAVA 활용 역량- 미디어/커머스/전자/IT 업계..."
https://kr.indeed.com/viewjob?jk=2392cedf6eed9a90,[ 부산 IT 취업 교육 ] 핀테크 기반 e - 커머스 개발자 A ( 4/21~9/30 ),,,통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R
https://kr.indeed.com/viewjob?jk=28e8827913a5a90b,[서울게임아카데미] 게임개발분야 국기 교육생,,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjob?jk=f9729d9496de6f1c,Python Developer (Internal Product),,,혁신을 위해 새로운 도전을 함께 할 멋진 동료를 기다립니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹서비스기획
https://kr.indeed.com/viewjob?jk=4a1aa006f00eca8d,"[리얼클래스]백엔드 개발자 (Backend Developer, Python)",,,"[프로덕트그룹 소개]퀄슨 프로덕트 그룹은 퀄슨의 연구개발 조직으로, 유저의 학습경험 향상을 위한 제품개발과 운영효율 최적화를 위한 시스템을 만듭니다. 다양한 학습 컨텐츠를 더 나은 환경에서 제공하고, 진단을 통해 학습 효율성을..."
https://kr.indeed.com/viewjob?jk=7d6d5cedae2ff741,AI컨택센터 사업기획 전문가,,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=bdbcb246a8e4e6b8,2022년도 충청권 AI(인공지능) 교육생,,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=dd447cb4c1e8155f,데이터 엔지니어 - Global Leading Consulting Firm,,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>하둡(Hadoop)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=3990d417d2f5a517,[웹젠] DBA(신입),,,로운 기술과 도전을 좋아하는 분 - Data에 대한 관심이 높은 분 - Python 프로그램 경험이 있는 분 • 기타 - 수시채용은 공고 게시 중에도... 에 대한 관심이 높은 분 - Python 프로그램 경험이 있는 분 • 기타...
https://kr.indeed.com/viewjob?jk=6f46c0e603f69576,[대형증권사] 금융특화 한글 음성합성(TTI),,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>음성인식|인터...
https://kr.indeed.com/viewjob?jk=4c25d6649f8434a8,[외국계 스타트업 미소] Business Analyst Intern (정규직 전환형),,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/viewjob?jk=e13c32ba4eff23da,[NHN 패션고 코리아] 추천 통계 분석 및 모델 연구 개발,,,"튜닝, AB테스트, 결과 해석 등) - 리눅스 환경에서 머신 러닝 및 데이터 분석 관련 언어, 라이브러리( Python, R, SQL, tensorflow 등) 능숙한 활용 - 통계, 머신 러닝 등 관련 분야(통계학,산업..."
https://kr.indeed.com/viewjob?jk=733b814969bff5a7,Jr. Back-end Engineer (Python),,,"이런 분을 찾아요 2년 이상의 Python을 활용한 백엔드 개발 업무를 수행한 경험이 있으신 분 Django, Django Rest Framework, Flask 등의 Python web framework를 사용하여..."
https://kr.indeed.com/viewjob?jk=5bf3774369aec062,Data Engineer (전문연구요원 가능),,,"있으신 분 빅데이터에 대한 알고리즘 작성 및 코딩 능력을 보유하신 분 Python, Java, Scala 중 한 가지 이상 언어에 능숙하신 분 우대사... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=135ebaa09a535c7e,[NHN 패션고 코리아] 추천 시스템 개발,,,"Linux, SQL/NoSQL 유경험자 - 컨테이너 기술 활용 경험 - C/C++, Java, golang, Python 등의 다양한 개발 언어 활용 경험 - Vespa-engine 경험 공통지원자격 - 병역필 혹은..."
https://kr.indeed.com/viewjob?jk=3569cddb459c3fb8,"Partner Technology Manager, YouTube (English, Korean)",,,"Experience using one or more... following: Java, Python, PHP, XML, HTTP, HTML... JavaScript Experience with data..."
https://kr.indeed.com/viewjob?jk=f5db967bfdd0390f,빅데이터 리더 정규직,,,모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=ee7bb27407e339bc,AI엔지니어(음성 AI 데이터 처리 개발) 담당자 모집,,,"위한 음성 특징에 대한 지식 - 가창의 피칭 및 운율 구분을 위한 오픈소스 프레임워크(praat, python 등) 경험 우대조건 - 사운드 엔지니어링 전공 - AI 전용 데이터 녹음 및 후처리 경험 - 딥러닝..."
https://kr.indeed.com/viewjob?jk=4c9bf500b4bbe8aa,"AI, Big Data 전문가 - 글로벌 전자대기업",,,통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>데이터사이언스|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/viewjob?jk=26fc3f142982bbed,스마트폰 어플리케이션(App) 경력 정규직,,,"iOS에서 충분한 개발 경험 • Java, javascript 또는 Python 언어로 APP 개발 경험 보유 • RESTful API 연동 경험자... javascript 또는 Python 언어로 APP 개발 경험 보유..."
https://kr.indeed.com/viewjob?jk=4d6fa0f1b9726d7c,디지털 미디어 매니저(퍼포먼스&브랜딩) 신입/경력,,,[우대 요건] 1) 마케팅 전공자 2) 영어 커뮤니케이션 가능자 3) Python을 통한 프로그래밍 가능자 4) 구글 및 페이스북 셀프서브 가능자 5) GA 및 써드파티 트래커 활용 가능자 마케팅·광고·홍보·조사>마케팅>온라인마케팅
https://kr.indeed.com/viewjob?jk=808bedd4be53fe5d,기계학습 기반 언어이해기술 개발자,,,"역량, JAVA/ Python 개발 가능자격 요건 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷..."
